index,Name,Age,Breed1,Breed2,BreedCount,Gender,Color1,Color2,Color3,ColorCount,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
8783,Gobbie,12,307,0,1,1,5,0,0,1,1,2,1,1,1,1,1,100,41332,a2f94a28c652a1f53602a66e91ed399f,0,"Gobbie is a dog that I rescued nearby my house. I am finding her a home now n hope u can be her next master.She is a teen doggie, so u can expect she is very curious about every things n get ur house some kind of trouble. If ur have other dogs in house, u can find that she is over-friendly to every ones in ur family.Gobbie have skin problem before which is fully recover now n but need some time to get back her fur. Will consider the close-by first. Landed house Home cook food for dog／dog food no caging Below are the conditions to be fufilled if we agreed for the dog adoption: 1. You must provide us your full house address in order for us to visit the dog in the future. 2. Regularly update us with the recent pictures of the dog. 3. Allow us to post a picture of you together with the dog in FB to notify the rest that the dog has been adopted. 4. In the event that you are no longer able to afford the dog, you must return the dog to us and not to any other party else. 5. Adoption fee/neutering fee: RM applied",3ebe9f7af,3,4.0
8784,Yoshee,6,307,0,1,2,2,0,0,1,2,1,3,1,3,1,1,0,41326,744fa4278196568a18fcf5cd7d324ed2,0,"This dog was found wandering around the Al-Rajhi Bank in SS17 on Thursday morning. One of the bank officers, Pn Rahah, spotted the dog and has been feeding her with dogfood since. The dog has a tag with a name but there is no address or name of owner. If you are the owner, please contact me at my email immediately. Yoshee is a friendly dog. If by 18th May, no one claims her, Yoshee will be adopted by a friend. More info on Yoshee:",21bebd773,5,1.0
8785,,18,307,0,1,2,1,2,0,2,3,2,3,3,3,2,1,0,41326,e5f791909629e34d5dcef44bbaf3da37,0,"Is this your dog? Please SMS to claim her. She is missing home very much and is very depressed. If this isn't your dog, please help share this information so that we can reunite her with her family. ******************** /13 We have just given her a good bath with a herbal soap as her skin is quite bad. We really do hope that her family claims her soon. She is very depressed. /13 Found this girl stuck inside a 5 foot deep drain while walking the kids this morning. She was looking very weak and exhausted. So told her to stay there, raced the kids back and got Nicole Lee Suresh to come with me to get her out. We weren't sure if she would bite, but luckily she didn't. Carried her out and she was very weak and was also probably in shock. She couldn't even stand. Then a lady came down from the apartments across the road and told us that she had fallen in yesterday. She had put in some bags of leaves and grass (swept by MPAJ) to try and get her to get out, but she just lay on top of the bags and refused to climb out. So the lady fed her yesterday and had come to feed her again today. She was very worried cause no one she knew would help her. Anyway, we have taken her to the vet, and he has discovered that she has recent trauma to her right eye - some internal bleeding. She doesn't seem to have any broken bones but he is worried that there may be some internal damage. So we have taken a blood sample to check and he has given her some meds to support her internal organs while waiting for the results. Her fur is very dirty although not obvious in the pictures and she also has skin issues. But otherwise she seems reasonably well taken care of.",bc9036716,4,3.0
8786,Rascal,2,307,0,1,2,2,7,0,2,2,1,1,1,1,1,1,50,41327,fd970cc91d06d82eebf046340137b272,0,"She has got very short hair and very active. Medium size dog. Preferably landed property. Adopters Must vaccinate, spay and keep her indoors/fenced. Call/whatsapp:/ Address: ONE PETZ 2-1-20 One Square, Tingkat Mahsuri 1, Bayan Lepas, Penang. T & C apply",363e8df66,9,4.0
8787,KIKI Lala Wawa Yaya,1,307,78,2,3,1,2,5,3,2,1,1,1,1,1,4,8,41401,38d6ee41303299d32c1e22d597ee6e2e,0,"These four fursiblings were originally from a pack of five but one pup died after being hit by a car where their mother abandoned them. Too sad. They were rescued at one month plus by a kind lady who brought them to me in two batches and now being fostered at my house. They will make good guard dogs and their barks even made my two grown dogs retreated a few steps. Kiki is the biggest of them four and he is the laid-back brother he can fall asleep anywhere and anytime even when his head was on top of the tap. Eat and sleep is Kiki's motto. However when challenged, Kiki will step up and protect his sisters and stand in front and bark. Lala is a feisty one she barks the loudest yet she is a softie inside. Her ears are the most unique pointy to the sides unlike her siblings and she loves any kind of food you serve her. Wawa is the prettiest and smallest in size but she gives you a good fight and will be good in guarding your house with her high pitched bark. Wawa looks the most different from all of them and her coat is similar to a Doberman. Yaya is the most animated and active of them all. She is keen to explore and the first to warm up to humans after they were rescued. Yaya is the most intelligent of them all as she picks up cue faster than her siblings. To prevent more strays please neuter and spay your pups once they are six months old. FOR SERIOUS ADOPTERS ONLY. Please provide them with a loving home with minimal caging and adequate attention and care. A dog's loyalty is for life.",cb5ecf136,4,2.0
8788,,2,307,0,1,2,2,0,0,1,2,1,1,1,2,1,1,0,41401,c13802ffd2e87ef97bba5f7b3d8ea3d7,1,"Aunty Nallini is a rescuer, volunteering at Uncle Ben's dog shelter at KL. She found these 3 lovely pups ( 1 month old plus puppies, 2 female (brown & black) & 1 male (black)) These pups are now up being fostered at Uncle Ben's shelter. 23/9/17 - only left the brown female puppy looking for a home. 1 male was adopted few weeks ago and another black female puppy died on 21/9/17.",353187b3d,4,4.0
8789,Betty,60,19,0,1,2,1,2,7,3,2,1,1,1,1,1,1,300,41326,2864803699884df90ac135583b02ec70,0,"Betty is a lovely dog, sweet and gentle. She has all the typical qualities of a hound, excels at howling, great nose and loyalty to her human. This dog must be allowed inside of doors. Cannot be caged or tied up. Please contact KL Pooch Rescue to make an appointment to meet Betty. Send a whatsapp to",fa1608a29,3,2.0
8790,Dee Dee,3,307,0,1,2,1,2,0,2,2,1,1,1,2,1,1,100,41327,fdd8882578638ef820a4f70343c1b167,0,Dee Dee is a real cache and she knows it. Attention is her first priority. In return she will give all her love!,d18218a56,2,4.0
8791,Wicky,8,179,213,2,2,2,0,0,1,2,2,2,2,2,1,1,0,41330,77d60b28552a3dd7b6c86d3b0349f2c2,0,"she is a best guard dog..and ahe is very sensitive to the strangers..besides that, she is very clever.. she know how to go to toilet and hear some commands.. but unlucky she is very active and i can't provide her the space for her to stay and activitys as we are live in apartment..at here i would like to find a dog lover who can take care of her..",f3b29563b,3,3.0
8792,Dasher & Vixen,12,307,0,1,3,1,2,0,2,2,2,2,1,1,1,2,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,"Dasher and Vixen are happy siblings. Both are very friendly once they get to know you and Dasher loves running around. Vixen slightly less active than a her brother but equally friendly. Unfortunately she is currently being treated for an injured leg. Dasher is fine and running around happily. Both of them have been spayed. Single adoption is also an option. Please contact Jocelyn at if interested. Location: USJ 1, Subang Jaya",a62fcea51,5,3.0
8793,,8,307,0,1,1,3,5,0,2,2,1,1,1,1,1,1,110,41326,d372aa7115ee3c2e5e4796462dec984b,0,"Available as at 14-Jan-17 Good guard dog, very dominant over other dogs but not aggressive to human. High confidence. Slight resemblance to Labrador Retriever, smooth cream coat. Obedient, walk well on leash DOB: April Vaccinated & dewormed; neutered Please visit PAWS, PJ if you wish to adopt him. Fb Page: Adoption Page - PAWS PJ -> For Adoption Folder",1b3dcf712,4,3.0
8794,"Bambi, Trooper, Huggy Bear, Shep, Blanke",12,307,0,1,2,3,4,0,2,2,1,3,3,3,1,7,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,"These 7 dogs are strays on Penang Island, whose home is located beside an International school. They are timid of humans, but not mean or aggressive. Do you have a farm or property for them? Some of them are 6 months old, as they are the children to the mothers. Please help find a safe place to live.",fe22cc3da,1,4.0
8795,Ryan,2,307,0,1,1,1,2,7,3,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,"The puppy is currently taking shelter at SPCA Seberang Perai. Please contact SPCA Seberang Perai if you are interested to adopt him as your pet. Alternatively, visit for more puppies/dogs for adoption.",d0aa84916,1,3.0
8796,Cheeko,3,307,0,1,1,2,0,0,1,2,1,2,1,2,1,1,0,41326,5f71893f99d2ec7dd9cf4992dd4b605a,0,"Cheeko was found last week with bad skin, starving and a fiesty disposition. Today, his skin has improved some, his ribs don't stick out so much and he knows when to roughplay and when to keep quiet and go to sleep. He's also toilet trained and when someone takes him out every 6 hrs, he will not soil the room he sleeps/plays in. He'll make a good watch dog as he can get protective and growl in his cute lil puppy way.",cefba5d32,3,1.0
8797,Ammani,36,205,218,2,2,1,6,7,3,1,3,1,1,2,1,1,0,41336,31de822d0adce3e2dad7dcedfbee2ba8,0,"Ammani was rescued from the streets (Taman Kasawari, durian tunggal, melaka). I have vaccinated her and according to the vet, she might be 2-3 years old, recently given birth, has slight skin problem, otherwise very healty dog. She has lost her fur on the back due to skin problem but now after treatment seem to be getting better as there is hair growth. It might take 2-3 months for her to recover fully. Very playful and active. If anyone out there could take good care of her and give her a life, please don't hesitate to contact me.",64f06dc3b,2,1.0
8798,Eva,18,218,0,1,2,5,0,0,1,2,2,3,3,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,Eva is a very gentle sweet dog. Very alert and will bark at strangers. She must be taken for walks as she doesn't like to dirty the porch where she stays. Her owner doesn't have time to care for her and wants to find her a new home. Best indoor as a companion dog. She is clean and doesn't bite anything. She has no problems with other dogs. Please call if you can give her a home.,774de959c,3,4.0
8799,,2,307,0,1,2,7,0,0,1,2,2,1,1,3,1,1,0,41401,3d817bc99dab4975ac46848a9ef22d4e,0,"Girl girl 2 months, white color ,female. Anyone want rescue can contact me. She cute and nicely.",a479a1a6a,1,3.0
8800,,2,307,0,1,3,1,5,7,3,2,1,1,1,2,1,7,0,41326,aefdc05f71f9825a05abb59ceb0e346f,1,"They have lost their mother and were about to be caught by the Municipal's dog catcher. They are adorable, healthy and loving puppies seeking forever home. Please help them find a place they can call home.",1f470d9f4,8,4.0
8801,Blacky,3,307,307,1,2,1,7,0,2,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,3c155e05c,1,2.0
8802,Lemon,1,307,26,2,2,1,2,0,2,3,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,"Cute and adorable puppy. Suitable for landed property with compound to move about. Too big to keep in condominium or apartment. NO tying or caging for long hours just as guard dog. However, tying or caging for precautionary purposes is allowable. Commitment to spay her is compulsory Interested to adopt pls call me.",ad937498b,5,2.0
8803,Jinggo,8,307,0,1,1,1,7,0,2,2,1,1,1,3,1,1,0,41326,0bade4d85c5346646271eb82eff184ba,0,"rescued from the street, well-trained dogs, listens to instruction, sit, up, quiet, shake hand,able to fetch ball.",b89c365c3,2,4.0
8804,Veer,5,307,0,1,1,2,5,7,3,2,1,3,3,3,1,1,10,41326,33b1f399cd97a176468d683cc717e7ea,0,Mix breed Male Puppy open for adoption. Place: Seri Kembangan Toilet trained Appreciate if this post can be shared around. We willing to send him to you,8044a4f7e,3,4.0
8805,Robin,36,109,307,2,1,3,0,0,1,2,2,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Robin is great as a single dog. He is steady, attentive and loves human companion. Very handsome boy who knows basic commands, good natured and obedient. My friend wants to find him a good home as she has too many dogs. Please call me if u can give him a good home.",5d822305a,2,3.0
8806,,7,307,307,1,2,1,0,0,1,2,1,1,1,1,1,1,0,41326,793a857b0f2db4c0ed8fd9e38cc7cb5f,0,"A dog met in accident and it looks like there is a owner for this kid. Any1 looking for a pet, you can have this adorable kid. All the cost for hospital and medical is taken care.. anyone would like to have this kid? My house there is 5dogs and a cat, couldnot keep her for a long time. She is very quite type and friendly.. she needs home urgently.. transport we are willing to provide for klang valley..",451d17b57,3,4.0
8807,,3,307,0,1,2,2,5,7,3,2,2,2,1,2,1,1,0,41330,a234d1d7dd08e6b0291d38363ecec493,0,"I found her infront of a shop.She is active, curious ,calm and obedient. She is such a lovely puppy, and will be a very sweet companion, too :)",b5b6b9398,1,4.0
8808,Terrier,72,218,218,1,1,5,7,0,2,1,2,3,3,3,1,1,0,41326,793a857b0f2db4c0ed8fd9e38cc7cb5f,0,"Hi, he is terrier lost and found.. we managed to post in facebook for his owners attention, but no1 have contact us back. so we decided to put for adoption. Anyone willing to take him back home? The dog have been groomed completely.currently he is with Ms gayathry. Please contact to her for more details at. Klang area.",1afdc26fa,2,2.0
8809,,36,205,0,1,2,5,7,0,2,1,2,3,3,3,1,1,0,41401,8d232c2eea391f8f78e0d0310653e448,0,"I rescued this dog by the river this morning. She was standing by the river and can be washed away anytime (she could have been washed to this location). At the same time, there are a few stray dogs who dominated this location. She can be beaten by these dogs too (sadly, my dog was killed by them). Now looking for someone to care for her. Very tame. Please contact me urgently. I already have dog at home and cant keep her anymore. HP:",fe4b30cfb,3,1.0
